"title","idshop","price","detail","berat","gambar","category"
"Showcase Sanken SRS-188BK-180Ltr-Handle door-Pembuka botol-Lowwat","2546142","2769000"," Detail Kapasitas 180 Liter Highlight Produk Big Capacity Bottle Opener Easy Whell with Lock Handle LED Light Lock Door Strong Shelf Garansi resmi Sanken ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_bca37aaa-fd2b-42d1-a07a-b0306402488b_700_700.jpg","Kulkas & Cooler Box "
"Showcase Dast DSC-208R-200Ltr-Garasi 5 Tahun","2546142","2879000"," DAST DSC 208R SHOWCASEProduct Specification DSC208Capacity lt 200Dimension mm 1468x 530 x 590Wire Shelf pcs 4Net Weight kg 42Gross Weight kg 47Temperature Celcius 4 10Power watt 170Electricity Cons kwh H 1 955 24Available Door Frame Color Black WhiteCompressor PanasonicRefrigerant R 134aCooling System Direct Cooling ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_62703e5e-8e56-40fa-8f33-b82a0f90b34e_700_1244.jpg","Kulkas & Cooler Box "
"Showcase Dast DSC-178R-150Ltr-Garansi 5 tahun","2546142","2629000"," DAST DSC 178R SHOWCASEProduct Specification DSC178Capacity lt 150Dimension mm 1315 x 530 x 590Wire Shelf pcs 3Net Weight kg 42Gross Weight kg 47Temperature Celcius 4 10Power watt 170Electricity Cons kwh H 1 955 24Available Door Frame Color Black WhiteCompressor PanasonicRefrigerant R 134aCooling System Direct Cooling ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_a5ef3f1e-2d5a-49d5-8659-2de37bbfca51_700_1244.jpg","Kulkas & Cooler Box "
"Showcase Sanken SRS-278BK-270Ltr-Handle door+pembuka botol-Lowwat","2546142","3189000"," BARANG BARU BERGARANSI RESMIShowcase Sanken SRS 278 BK MR selain menjamin pendinginan Showcase Sanken juga telah mendapatkan sertifikat ROHS yang juga bisa menjaga makanan dan minuman Anda untuk tetap sehat dan bebas dari kuman dan bakteri yang bisa menyebabkan inner liner menjadi kuning Spesifikasi Sanken SRS 278 BK MR Showcase 4 Rak 270LProduk SKU SRS 278 BK MRWarna Hitam Putih Merah PutihDaya Listrik Watt 170 WattDimensi l x w x h 54 x 59 x 179 cmBerat 51 KgGaransi Produk 1 TahunAda di Dalam Kotak 1 Buah Kartu Garansi dan Buku ManualVoltase 220 VHertz 50 HzKapasitas Kulkas 270 LiterRefrigrant Kulkas R 134aJumlah Rak 4 RakMost Viewed Rank 142 untuk Semua Elektronik 26 untuk Lemari Es Kulkas Viewed 1252 Times ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_de2f5a55-c74c-40d4-973c-ad00d0fd87bd_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-233D-250Ltr-Handle door-No frozt-Digital-","2546142","3339000"," Apa yang ada di dalam kotak 1 x Showcase SCN233D1 x Kartu Garansi1 x Buku PetunjukSpecification Gross Net Capacity Liter 230 Liter Door Handle Yes Max Power Consumption Watt 180 Watt Anti Flogging Glass Door Yes Bottle Opener Yes Adjustable rack Yes Heavy Duty Rust Free Yes Wheel Yes Energy Saving Yes Product Size mm 540x582x1785 Mm Product Weight Kg 53 5 Kg No Frost Yes Voltage Input V 180 220 V 50Hz Digital Display Temperature Yes Perfect Door Sealed Yes Lighting No ","1","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_45510009-2221-4a98-a3a8-b1646e6a802c_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-231-250Ltr-Handle door-Pembuka botol","2546142","3129000"," Capacity 230Liter Door Handle Number of Racks 4 Max Power Consumption Watt 190W Refrigerant R 134A NON GFC Refrigerant Mass 90 GR Anti Flogging Glass Door Adjustable rack Lock Cooling Level Control Heavy Duty Rust Free Bigger Storage Wheel Garansi 1 thn ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_4aa57f02-f095-416d-9629-c1047240ebbc_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-230-250Ltr-Non handle","2546142","3089000"," Capacity 250Liter Door non Handle Number of Racks 4 Max Power Consumption Watt 190W Refrigerant R 134A NON GFC Refrigerant Mass 90 GR Anti Flogging Glass Door Adjustable rack Lock Cooling Level Control Heavy Duty Rust Free Bigger Storage Wheel Garansi 1 thn ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_db9367b7-f911-440e-bdde-9eaa8ceee37f_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-180-200Ltr-Non Handle","2546142","2789000"," Capacity 200Liter Door non Handle Number of Racks 3 Max Power Consumption Watt 190W Refrigerant R 134A NON GFC Refrigerant Mass 90 GR Anti Flogging Glass Door Adjustable rack Lock Cooling Level Control Heavy Duty Rust Free Bigger Storage Wheel Garansi 1 thn ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_1c7d5d24-7908-4608-8eac-c0509a8abd36_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-181-200Ltr-Handle door-Pembuka botol","2546142","2829000"," Barang baru dan bergaransi resmi Gross Net Capacity 200 Liter Number of Racks 3Max Power Consumption 190 WattRefrigerant R 134A Dimension 54x 58 x 152 cm Product Weight 46 kgAvailable Color White Door Handle Anti Flogging Glass Door Bottle OpenerAdjustable rack LockCooling Level Control Heavy Duty amp amp Rust FreeBigger StorageWheelEnergy SavingDengan Teknologi terbaru pada Polytron Showcase membuat proses pendinginan 2 3X lebih cepat dan merata di semua tingkat rak New Intelligent Power Management IPM amp amp User Friendly Mampu mengatur kapan showcase harus menyala dan dinonaktifkan sehingga listrik yang terpakai menjadi lebih hemat Fitur ini sangat mudah dioperasikan oleh siapapun jugaAnti fogging Glass Door Material kaca yang anti embun sehingga performa makanan atau minuman Anda jadi lebih maksimalEnergy Saving Penggunaan daya listrik yang rendah sangat cocok untuk memaksimalkan laba usaha Anda Listrik hanya 160 WattHeavy Duty amp amp Rust Free Material yang bebas dari karat sehingga dapat bekerja lebih kuat dan awetBigger Storage Kapasitas terbesar dikelasnya mampu memuat hingga 160 botol ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_f6f59a71-b328-4914-a6be-a3b40b9eba4c_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-140-165Ltr-Non Handle","2546142","2629000"," Capacity 165 Liter Door non Handle Number of Racks 3 Max Power Consumption Watt 190W Refrigerant R 134A NON CFC Refrigerant Mass 90 GR Anti Flogging Glass Door Adjustable rack Lock Cooling Level Control Heavy Duty Rust Free Bigger Storage Wheel Garansi 1 thn ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_559d77c3-b64c-49f9-911e-716926d89c02_700_700.jpg","Kulkas & Cooler Box "
"Showcase Polytron SCN-141-165Ltr-HandleDoor-Pembuka botol","2546142","2649000"," Capacity 165 LiterDoor Handle YesNumber of Racks 3Max Power Consumption Watt 180 WattRefrigerant R 134A NON CFC Refrigerant Mass 70 GRAnti Flogging Glass Door YesBottle Opener YesAdjustable rack YesLock YesCooling Level Control YesHeavy Duty Rust Free YesBigger Storage YesWheel YesEnergy Saving YesProduct Size mm 540 x 582 x 1335 mmProduct Weight Kg 31 KGGaransi resmi Polytron 1 Tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_1664af6c-1d07-4bb9-98d2-65350959688e_700_909.jpg","Kulkas & Cooler Box "
"Chest Freezer Sharp FRV-300-Kapasitas 300Ltr","2546142","3279000"," SPEC Freezer BoxKaps 300 literKunci PengamanGaransi Resmi 1thn Manfaat Membekukan bahan makanan agar tetap awet dan tahan lama Menjaga bahan makanan agar tetap segar Menghambat tumbuhnya jamur atau bakteri penyebab bau tak sedap Menjaga makanan tetap dalam kondisi kualitas yang baik Kelebihan Material berkualitas yang kuat dan tahan lama Desain pintu dan gagang yang elegan dan menarik Dilengkapi dengan fitur pendingin yang cepat mendinginkan makanan atau minuman Dilengkapi dengan fitur key lock untuk menjaga keamanan Fitur defrosting manual yang dapat mencairkan bunga es lebih mudah ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_f712a5bd-535f-4789-a307-c0e233ca7d17_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Sharp FRV 200 -Kapasitas 200Ltr","2546142","3039000"," SPEC Freezer BoxDaya Listrik 110 wattKapasitas 200 LiterUkuran L x W x H 54 x 93 x 88 cmBerat Barang 35 kgFast Freezing capacityKey LockRust Proof CabinetGaransi Resmi 1 tahunManfaat Membekukan bahan makanan agar tetap awet dan tahan lama Menjaga bahan makanan agar tetap segar Menghambat tumbuhnya jamur atau bakteri penyebab bau tak sedap Menjaga makanan tetap dalam kondisi kualitas yang baikKelebihan Material berkualitas yang kuat dan tahan lama Desain pintu dan gagang yang elegan dan menarik Dilengkapi dengan fitur pendingin yang cepat mendinginkan makanan atau minuman Dilengkapi dengan fitur key lock untuk menjaga keamanan Fitur defrosting manual yang dapat mencairkan bunga es lebih mudah ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/30/0/0_9682cf9a-bce0-40f9-acb4-ed133adb4f8e_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Dast DCF-219/Lemari Pembeku-219Ltr","2546142","2579000"," Deskripsi Barang Specification DCF219 Climate class Sub Tropical Capacity L 200 Dimension mm 840 x 925 x 625 Net Weight kg 36 Gross Weight kg 41 Temperature C 30 Power watt 80 Electricity Cons kwh h 1 4625 24 Temperature Control System Easy to Set Up Interior Exterior Basket y n 1 Drain y n yes Temp Control Panel y n yes Thermostat can be set y n yes digital display y n no wheel y n yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_2f71c1bf-fe60-42ee-9b6b-c00fb9edd262_700_660.jpg","Kulkas & Cooler Box "
"Chest Freezer Dast DCF-265/ Lemari pembeku-256Ltr","2546142","2729000"," Specification DCF265Climate class Sub TropicalCapacity L 250Dimension mm 840 x 1080 x 625Net Weight kg 38Gross Weight kg 43Temperature C 30Power watt 80Electricity Cons kwh h 1 4625 24Temperature Control System Easy to Set UpInterior Exterior Basket y n 1Drain y n yesTemp Control Panel y n yesThermostat can be set y n yesdigital display y n nowheel y n yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_23ed3434-71b4-446e-86bc-003cf18c1bc5_700_393.jpg","Kulkas & Cooler Box "
"Chest Freezer Daimitsu Sliding Door DICF-238P-226Ltr","2546142","3099000"," Fitur Nama barang DAIMITSU Model DICF 238 Volume 226L Daya 210watt Kunci Roda sliding door 2rak kaca melengkung Pintu mudah di buka Basket Kipas kompresor Lubang Drainase ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_42fdf442-f48c-4ad4-b037-147e19cde3cb_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea Sliding Flat glass SD-256-256Ltr-Bergaransi Resmi","2546142","3599000"," Freezer SD 256SLIDING FLAT GLASS FREEZERAplikasi Untuk memajang es cream nugget bakso dan produk produk bekuPREMIUM SERIESFitur CFC FREEEnergy SavingClimate ZoneLow NoiseFast CoolingElectric Shock ProtectionTYPE SD 256DIMENSION CM P x L x T 1070x600x802VOLUME L 265TEMP C 18 25CWATT 220REFRIG R134aBASKET 1WEIGHT KG 64 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_c092ab1c-1adf-4833-9bc8-4f285a8292e8_563_500.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea Sliding Flat glass SD-186(186Ltr)","2546142","2839000"," Freezer SD 186SLIDING FLAT GLASS FREEZERAplikasi Untuk memajang es cream nugget bakso dan produk produk bekuPREMIUM SERIESFitur CFC FREEEnergy SavingClimate ZoneLow NoiseFast CoolingElectric Shock ProtectionTYPE SD 186DIMENSION CM P x L x T 930x540x802VOLUME L 186TEMP C 18 25CWATT 196REFRIG R134a ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_a902bacc-b0b0-496c-bd92-b13749283dce_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-1200/Peti pembeku-2Pintu-1050Ltr-Doble compresor","2546142","9869000"," Termometer DigitalLampu pada InteriorBebas CFCRodaKunciDesain pintu Anti VakumSuhu c 18 26Tegangan 220V 1PKapasitas Liter 1050Daya W 468Berat Kg 115R134A ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_57fc2210-f720-4e0b-8ff5-eb135c8cd47b_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-900T-X/Peti Pembeku-2Pintu-865Ltr","2546142","8769000"," 2Highlight ProdukDigital ThermometerInterios LampCFC FreeCastorKey LockTropicalizedAnti VacuumDeskripsi ProdukGEA Chest Freezer AB 900 TX White merupakan freezer box 2 pintu yang dirancang sedemikian kokoh disertai handle dan kunci supaya makanan yang tersimpan terjaga dengan baik dan aman Chest Freezer ini memiliki kapasitas penyimpanan hingga 865 liter yang dapat dimanfaatkan untuk membekukan beragam makanan seperti es krim daging beku sosis nugget dan lain lain akan tetap awet dan terjaga beku Dilengkapi fitur Tropicalized dan Anti Vacum yang dapat memberikan fungsi lebih Bentuknya dirancang dalam bentuk sederhana dan memiliki lampu yang menyatu pada tutupnya di bagian dalam Terdapat juga termometer digital untuk mengetahui besaran suhu dan roda Hanya dengan daya 370 watt produk ini membantu Anda menghemat pemakaian listrik sehari hari Jadi simpan makanan beku tetap awet bersama GEA Chest Freezer AB 900 TX White ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_0b730d2c-464b-4979-9894-c95dc76c56bd_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-750T-X/Peti Pembeku-2Pintu-715Ltr","2546142","7199000"," Chest Freezer digunakan untuk Aplikasi Menyimpan aneka makanan beku frozen food Ice Cream Daging Beku Seafood Nugget dll Fitur Digital Thermomether Interior Lamp CFC Free Roda Kunci Cocok untuk daerah Tropis Anti Vacuum Memudahkan buka tutup pintu Freezer SPESIFIKASI CHEST FREEZER 26C TIPE AB 750 T X Dimensi 192x65x88cm Temperature 26c Volume 715liter Listrik 285watt Kapasitas Beku 24Jam 42kg Kapasitas Simpan 320kg Berat 90 kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_be1274ce-48ee-482f-8e1c-3d2acff981a9_609_385.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-600T-X/Peti Pembeku-607Ltr","2546142","6389000"," Fitur Nama barang GEA Model AB 600 T X Volume 607L Daya 280watt Media pendingin R600a Lampu Interior LED Termometer Digital Kunci Roda Pintu mudah di buka Anti vacuum Basket Kipas kompresor Lubang Drainase ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_e25e6af3-ead9-42b7-b1cc-5986c2448ad1_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-506T-X/Peti Pembeku-492Ltr","2546142","5899000"," Highlight ProdukDigital ThermometerInterios LampCFC FreeCastorKey LockTropicalizedAnti VacuumDeskripsi ProdukGEA AB 506 T X merupakan freezer yang memiliki kapasitas sebesar 492 liter dan pipa evaporator terbuat dari tembaga serta suhu dapat dirubah ke chiller temperatur 2 8C Freezer ini dilengkapi dengan fitur Digital Thermometer Interior Lamp CFC Free Castor Key Lock Tropicalized dan Anti Vacum ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_7beea0f1-26f5-4628-9b6e-d2eca29361e1_700_604.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-396T-X/Peti Pembeku-386Ltr","2546142","4990000"," 1 CHEST FREEZER TIPE AB 396T X SPESIFIKASI CHEST FREEZER TIPE AB 396 T X Dimensi 128x65x88cm Temperature 26c Volume 386liter Listrik 190watt Kapasitas Beku 24Jam 24kg Kapasitas Simpan 220kg Berat 71kg ","5","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_1201ad9e-8d79-4aa8-8438-fa9892df3d4d_661_626.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-316R/Peti Pembeku-310Ltr","2546142","3499000"," Fitur CHEST FREEZER TIPE AB 316R Digital Thermomether Interior Lamp CFC Free Kunci Roda Basket Kipas Kompresor Cocok untuk daerah Tropis Anti Vacuum Memudahkan buka tutup pintu Freezer Refrigerant R600a SNISPESIFIKASI CHEST FREEZER TIPE AB 316R Dimensi MM 1115 x 607 x 845 Temperature 26c Volume 310 liter Listrik 140 watt Kapasitas Beku 24Jam 18 kg Kapasitas Simpan 150 kg Berat Unit 42 Kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_9cbe9b23-aae3-43f7-b019-2d21eca64be3_600_635.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-226R/Peti Pembeku-220Ltr","2546142","2819000"," AB 226 RGEA Chest Freezer AB 226 RDigunakan untukMenyimpan aneka makanan beku frozen food Seperti Ice cream Daging beku Seafood Nugget dll agar makanan dan bahan bahan tetap beku dan awet Fitur THERMOMETER DIGITAL Temperatur terendah 26C Konsumsi daya 90 watt Kompresor dilengkapi dengan kipas pendingin Volume 220L Kunci dan Roda memiliki kapasitas beku 24 jam 12 kg kapasitas penyimpanan 110 kg Refrigerant R600a Dimensi MM 946 x 562 x 845 SNI Garansi 1 Tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_387f78a2-1d62-443a-b808-f43649e308ea_600_635.jpg","Kulkas & Cooler Box "
"Chest Freezer Gea AB-106R /Peti Pembeku-100Ltr","2546142","2099000"," Unit ini sangat cocok untuk menyimpan aneka makanan beku frozen food seperti ice cream daging beku seafood nugget dan bahan bahan lain agar tetap beku Freezer ini memiliki roda Unit ini memiliki fitur Digital ThermometerLED Interior LampCFC FreeKey LockAnti VacuumDimensi 56 3 X 52 6 X 84 5 CMKapasitas 100 LiterDaya 80 WattBerat 24 KGSuhu 26 Derajat Celcius ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_5fa0c92d-95c5-414c-ac87-9459f0dc8686_463_657.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA Kaca geser XS-320","2546142","3949000"," RSA Chest Freezer type XS300 terbaru 2017300 Liter dilengkapi dengan fitur Kapasitas pendingin yang cepat menjadikan makanan minuman tetap segar awet dan dingin Kabinet pendingin berbentuk box untuk menyimpan makanan beku frozen food seperti Ice cream daging beku seafood nugget french fries dll dengan suhu hingga 18 C sehingga produk yang disimpan lebih awet dan kesegarannya terjaga Dikengkapi kunci pengaman yang bisa dikunci Dan Roda untuk memudahkan dalam memindahkan mengeser produk Daya listrik 189 watt ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_4c4030fd-d3b7-4376-8e59-8b6c540b6f7c_600_451.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA Kaca Geser XS-100","2546142","2099000"," RSA Chest Freezer XS 110 type terbaru 2017100 Liter dilengkapi dengan fitur Kapasitas pendingin yang cepat menjadikan makanan minuman tetap segar awet dan dingin Kabinet pendingin berbentuk box untuk menyimpan makanan beku frozen food seperti Ice cream daging beku seafood nugget french fries dll dengan suhu hingga 18 C sehingga produk yang disimpan lebih awet dan kesegarannya terjaga Dikengkapi kunci pengaman yang bisa dikunciDaya 115 watt ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_970d8a57-bad6-420f-87ed-f930a46c8ad4_600_451.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-750-2Pintu","2546142","6819000"," Highlight ProdukThermometer DigitalCepat BekuHemat EnergyHandle Dan KunciR134aDeskripsi ProdukRSA Chest Freezer CF 750 Chest Freezer 1 pintu dengan temperatur 15 sampai 25 c Aplikasi untuk menyimpan aneka makanan beku frozen food Ice cream Daging beku Seafood Nugget dll agar makanan dan bahan bahan tetap beku Freezer ini memiliki roda Thermometer Digital dan Hemat Energy ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_6735a523-1823-45ab-9448-36b53302f01b_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-600-2Pintu","2546142","5679000"," Highlight Produk600LThermometer DigitalCepat BekuHemat EnergyHandle Dan KunciDeskripsi ProdukRSA Chest Freezer CF 600 Chest Freezer dengan temperatur 15 sampai 25 c Aplikasi untuk menyimpan aneka makanan beku frozen food Ice cream Daging beku Seafood Nugget dll agar makanan dan bahan bahan tetap beku Freezer ini memiliki roda Thermometer Digital dan Hemat Energy ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_b4f0de79-8495-48e4-a620-4f48876ef3fa_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-1200-2Pintu","2546142","9589000"," Highlight ProdukThermometer DigitalHemat energyHandle kunciRefrigerant R134aDeskripsi ProdukSimpan makanan beku Anda dalam Chest Freezer dari RSA RSA memberikan kenyamanan kepada para konsumen dengan menghadirkan produk chest freezer tipe CF 1200 RSA Lemari Pembeku Chest Freezer CF 1200 Putih merupakan chest freezer 2 pintu yang cocok untuk menyimpan makanan beku seperti ice cream daging beku seafood nugget agar makanan makanan tersebut tetap beku Chest Freezer CF 1200 memiliki kapasitas yang besar yakni 1050 liter sehingga memungkinkan Anda untuk menyimpan makanan beku dalam kapasitas besar Anda tidak perlu khawatir akan konsumsi listrik dari Chest Freezer ini karena produk ini hemat listrik dan menggunakan daya listrik 380 Watt Dilengkapi Interior Lamp Key Lock dan Thermometer DigitalChest Freezer memiliki interior lamp yang memudahkan Anda ketika sedang menggunakannya selain itu chest freezer ini dibekali dengan key lock yang dapat membua ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_32cac695-cf97-494d-8fb9-33683b0349b8_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-450","2546142","4299000"," Menyimpan aneka makanan beku frozen food Ice Cream Daging Beku Seafood Nugget dll Spesifikasi Dimensi 1411x685x855mm Temperature 15 25c Volume 450liter Kapasitas Beku 24Jam 35kg Kapasitas Simpan 270 kg Listrik 200watt Berat unit 62 Kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_461eef39-d815-4ebf-b1c1-9dbdc8a183ba_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-330","2546142","3189000"," Highlight ProdukThermometer DigitalCepat BekuHemat EnergyHandle Dan Kunci330 LiterDeskripsi ProdukRSA Chest Freezer CF 330 Chest Freezer 1 pintu dengan temperatur 15 sampai 25 c Aplikasi untuk menyimpan aneka makanan beku frozen food Ice cream Daging beku Seafood Nugget dll agar makanan dan bahan bahan tetap beku Freezer ini memiliki roda Thermometer Digital dan Hemat Energy ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_1ae6e6de-4ac2-4abb-a102-f8e4c4e5e234_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-220","2546142","2449000"," Highlight ProdukThermometer DigitalCepat BekuHemat EnergyHandle Dan Kunci220 LiterDeskripsi ProdukRSA Chest Freezer CF 220 Chest Freezer 1 pintu dengan temperatur 15 sampai 25 c Aplikasi untuk menyimpan aneka makanan beku frozen food Ice cream Daging beku Seafood Nugget dll agar makanan dan bahan bahan tetap beku Freezer ini memiliki roda Thermometer Digital dan Hemat Energy ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_87c065bc-78f0-4e9d-bee3-9e0b6b1916fc_650_607.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-150","2546142","2249000"," Spesifikasi Konsumsi daya 120 watt Isi 150 Liter Suhu 15 C 25 C Handle kunci Dimensi 726 X 562 X 845 Mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_ff4c553b-9cb1-41ee-922c-9ced6a47847f_650_607.jpg","Kulkas & Cooler Box "
"Chest Freezer RSA CF-100","2546142","1929000"," Barang asli garansi resmi RSA Indonesia 1 tahunChest freezer 1 pintu isi 100 literUkuran L x W x H cm 56 x 52 x 84Daya listrik 100 watts Temperatur 15 to 25 c Berat Bersih 25 kg ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_6e94c5ee-f0bd-4fc5-900f-bbabf1943403_700_700.jpg","Kulkas & Cooler Box "
"Chest Freezer Daimitsu DICF-488P-2Pintu- By DAICHI","2546142","4049000"," Sangat cocok untuk membekukan makanan froozen seperti nuget sosis daging ikan ice cream dan makanan beku lainyaLebih cepat beku untuk proses pendinginanya sehingga membuat makanan anda tetap terjaga akan kualitas dan kesegaranyaSuhu bisa di atur sesuai kebutuhan anda suara mesin sangat halus sehingga tidak menimbulkan bising saat di nyalakanSPESIFIKASI 2 PINTUDICF 488 PDIMENSI P 1440 X L 600 X T 860 MM TEGANGAN FREQUENSI 220V 240V 50HZ BERAT 59 KG WATT 215 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_4acbab6f-880c-46b9-927c-8c2897357949_700_387.jpg","Kulkas & Cooler Box "
"Chest Freezer Daimitsu DICF-628P-2pintu-BY DAICHI","2546142","5689000"," Sangat cocok untuk membekukan makanan froozen seperti nuget sosis daging ikan ice cream dan makanan beku lainyaLebih cepat beku untuk proses pendinginanya sehingga membuat makanan anda tetap terjaga akan kualitas dan kesegaranyaSuhu bisa di atur sesuai kebutuhan anda suara mesin sangat halus sehingga tidak menimbulkan bising saat di nyalakanSPESIFIKASI 2 PINTUDICF 628 PDIMENSI P 1800 X L 700 X T 860 MM TEGANGAN FREQUENSI 220V 240V 50HZ BERAT 74 KG WATT 260 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_2b9183a6-30d2-49b3-a3f6-593b7d794bfa_618_332.jpg","Kulkas & Cooler Box "
"Chest Freezer Daimitsu DICF-528P-2Pintu- By DAICHI","2546142","4999000"," Sangat cocok untuk membekukan makanan froozen seperti nuget sosis daging ikan ice cream dan makanan beku lainyaLebih cepat beku untuk proses pendinginanya sehingga membuat makanan anda tetap terjaga akan kualitas dan kesegaranyaSuhu bisa di atur sesuai kebutuhan anda suara mesin sangat halus sehingga tidak menimbulkan bising saat di nyalakanSPESIFIKASI 2 PINTUDICF 528 PDIMENSI P 1600 X L 700 X T 860 MM TEGANGAN FREQUENSI 220V 240V 50HZ BERAT 69 KG WATT 245 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_4acbab6f-880c-46b9-927c-8c2897357949_700_387.jpg","Kulkas & Cooler Box "
"Chest Freezer Daimitsu DICF-428P-By DAICHI","2546142","3879000"," Sangat cocok untuk membekukan makanan froozen seperti nuget sosis daging ikan ice cream dan makanan beku lainyaLebih cepat beku untuk proses pendinginanya sehingga membuat makanan anda tetap terjaga akan kualitas dan kesegaranyaSuhu bisa di atur sesuai kebutuhan anda suara mesin sangat halus sehingga tidak menimbulkan bising saat di nyalakanSPESIFIKASI 1 PINTUDICF 428 PDIMENSI P 1300 X L 600 X T 860 MM TEGANGAN FREQUENSI 220V 240V 50HZ BERAT 49 KG WATT 220 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/29/0/0_d31cc0fd-7af3-41fe-9f03-4f9145e61aae_700_700.jpg","Kulkas & Cooler Box "
